1514828100000,13206.48,13246.8,13204.5,13210.56,21.347561629999998
1514827800000,13234.53,13248.6,13202.72,13207.39,53.21024117999999
1514827500000,13206.01,13248.5,13200,13248.5,45.90016087000004
1514827200000,13150.4,13235,13150.4,13206.01,82.74279635
1514826900000,13150,13150.4,13125.01,13150.4,17.846431499999998
1514826600000,13153.01,13153.01,13150,13150.01,14.14328785
1514826300000,13169.09,13171.68,13152.91,13153.01,20.070838249999994
1514826000000,13093.1,13169.25,13093.09,13159.52,34.10873477
1514825700000,13158.95,13158.95,13068.01,13093.1,42.43552924
1514825400000,13152.99,13167.52,13152.99,13167,34.6762059
1514825100000,13138.62,13152.99,13138.49,13152.99,44.57865547999999
1514824800000,13092.01,13140,13092.01,13138.61,33.937782109999986
1514824500000,13125.01,13125.01,13035,13092.02,50.74772924999998
1514824200000,13116.46,13140.54,13116.46,13125.01,50.683411629999995
1514823900000,13096.62,13119.65,13096.61,13116.47,34.53363234
1514823600000,13179.75,13179.75,13088.23,13096.62,36.73375807999998
1514823300000,13244.99,13260.39,13120.86,13179.75,105.27875957000005
1514823000000,13214,13245,13199,13245,27.404456669999995
1514822700000,13247.59,13247.59,13200,13214,35.09798309
1514822400000,13250.37,13272.38,13235.12,13247.59,31.17948087000001
1514822100000,13299,13299,13245.74,13255.29,39.38086526000001
1514821800000,13330,13330,13290,13298.99,15.842706569999999
1514821500000,13276.06,13350,13257.14,13330,38.14949145999999
1514821200000,13335.51,13335.51,13206,13276.06,94.17324485000003
1514820900000,13332.85,13348.95,13310.02,13335.51,19.875593629999997
1514820600000,13367.53,13367.53,13305.35,13332.86,28.620832720000003
1514820300000,13359.99,13399,13307.87,13367.55,105.85214997
1514820000000,13241.22,13360,13241.22,13360,42.26373190000001
1514819700000,13240.09,13241.25,13187,13241.22,29.88617945
1514819400000,13272.22,13272.22,13228.71,13240.09,35.319402780000004
1514819100000,13223.87,13289.91,13223.87,13272.21,38.97474192999999
1514818800000,13271.99,13271.99,13178.85,13225.25,43.353254750000005
1514818500000,13236.79,13271.99,13233.1,13271.98,22.24013015
1514818200000,13082.64,13277.73,13082.63,13236.79,74.56871809000002
1514817900000,13115.13,13120,13051.16,13082.64,42.83001951999998
1514817600000,12986.97,13120,12986.97,13120,91.65617013000002
1514817300000,12967.7,13000,12959.99,12988,47.36936178999999
1514817000000,13062.54,13062.54,12952.5,12967.7,37.475256959999996
1514816700000,12963.38,13063,12952.58,13062.54,49.96570174999999
1514816400000,12990.74,13042.55,12955,12963.38,55.760074450000005
1514816100000,13019.97,13065.26,12959.93,12992.3,51.22941081
1514815800000,13013.58,13019.98,12955,13019.98,221.04932675000015
1514815500000,13050,13050,13013,13013,61.72669637999999
1514815200000,13115.95,13190.8,13050,13050,48.80218165999999
1514814900000,13088.44,13115.95,13056,13115.95,41.16315236999998
1514814600000,13090.14,13128.48,13058,13093.65,58.622428599999985
1514814300000,13228.44,13228.45,13080.15,13100.01,71.06742813999999
1514814000000,13194.65,13228.48,13194.65,13228.44,12.300488560000002
1514813700000,13141.94,13194.65,13130,13194.65,21.687478379999998
1514813400000,13161.11,13161.11,13125,13141.94,15.546269689999999
1514813100000,13227.3,13230.83,13150,13161.11,23.4249527
1514812800000,13200.03,13227.3,13200.02,13227.29,15.735692490000002
1514812500000,13164.99,13207,13132.71,13200.03,30.946232289999983
1514812200000,13072.03,13165,13072.03,13165,41.06906248999999
1514811900000,13100.01,13100.01,13054.43,13072.03,95.96881456999999
1514811600000,13234.45,13262.39,13100,13100.01,109.85941373
1514811300000,13295.25,13295.25,13190,13234.45,20.45313518
1514811000000,13295.24,13295.25,13295.24,13295.25,5.017818630000001
1514810700000,13295.25,13300,13295.24,13295.25,11.762125399999999
1514810400000,13262.21,13295.25,13200,13295.25,29.145158979999998
1514810100000,13296.29,13296.3,13216,13255.49,44.85317306
1514809800000,13257.01,13300,13257.01,13295,11.379191389999999
1514809500000,13250,13261.06,13216,13257,30.25800912
1514809200000,13260.01,13260.01,13250,13250,15.945651459999999
1514808900000,13303.15,13303.15,13259.04,13260.01,17.907379949999985
1514808600000,13337.76,13339.99,13303.14,13303.14,12.912337119999998
1514808300000,13338.25,13339.99,13329.97,13339.99,12.63895651
1514808000000,13280,13338.26,13280,13338.26,46.85803589999999
1514807700000,13260,13280,13259.99,13279.99,26.18978181
1514807400000,13248.01,13260,13248.01,13260,12.30202092
1514807100000,13250.01,13261.95,13236.45,13248.01,9.582442819999994
